timestamp,vehicle_id,speed_kmh,engine_temp_c,battery_voltage_v,fault_code,location_lat,location_lon
2025-01-01 04:01:00,V002,70.33,102.85,14.25,0,57.703468,11.965312
2025-01-01 04:02:00,V002,64.03,89.38,14.31,0,57.689254,11.980905
2025-01-01 04:03:00,V002,80.89,84.02,13.73,0,57.704823,11.975671
2025-01-01 04:04:00,V002,46.21,89.39,13.07,0,57.705073,11.971714
2025-01-01 04:05:00,V002,42.3,73.07,14.14,0,57.70876,11.971467
2025-01-01 04:06:00,V002,73.34,107.37,13.01,0,57.695924,11.961957
2025-01-01 04:07:00,V002,78.65,65.06,14.12,1,57.712187,11.953599
2025-01-01 04:08:00,V002,57.37,107.33,13.51,0,57.708851,11.952915
2025-01-01 04:09:00,V002,43.78,92.01,14.1,0,57.687688,11.950714
2025-01-01 04:10:00,V002,85.52,93.76,14.33,0,57.71286,11.973353
2025-01-01 04:11:00,V002,61.06,99.95,13.9,0,57.696955,11.971785
2025-01-01 04:12:00,V002,48.25,94.63,13.17,0,57.693961,11.963881
2025-01-01 04:13:00,V002,49.4,77.51,13.66,0,57.69684,11.97545
2025-01-01 04:14:00,V002,73.79,91.22,13.71,0,57.709075,11.9612
2025-01-01 04:15:00,V002,71.09,87.59,14.69,0,57.691325,11.961799
2025-01-01 04:16:00,V002,54.07,72.48,13.8,0,57.675868,11.974663
2025-01-01 04:17:00,V002,102.55,88.48,13.6,0,57.697193,11.961706
2025-01-01 04:18:00,V002,71.75,88.17,13.93,0,57.718345,11.973557
2025-01-01 04:19:00,V002,66.09,75.51,14.35,0,57.711749,11.973566
2025-01-01 04:20:00,V002,81.22,77.79,13.58,0,57.705131,11.966002
2025-01-01 04:21:00,V002,49.41,94.82,13.82,0,57.697459,11.980396
2025-01-01 04:22:00,V002,55.55,100.84,13.53,0,57.71822,11.977547
2025-01-01 04:23:00,V002,75.35,116.08,14.24,0,57.692792,11.97457
2025-01-01 04:24:00,V002,72.64,82.08,13.13,0,57.680543,11.975113
2025-01-01 04:25:00,V002,44.3,100.07,14.44,0,57.695233,11.98476
2025-01-01 04:26:00,V002,56.45,85.94,14.49,0,57.697582,11.966275
2025-01-01 04:27:00,V002,71.33,83.18,13.14,0,57.687998,11.967606
2025-01-01 04:28:00,V002,98.03,89.93,14.12,0,57.696096,11.964932
2025-01-01 04:29:00,V002,70.1,63.18,14.45,0,57.725217,11.976894
2025-01-01 04:30:00,V002,89.81,88.72,12.51,0,57.700481,11.978584
2025-01-01 04:31:00,V002,73.67,96.18,13.38,0,57.705032,11.964135
2025-01-01 04:32:00,V002,66.64,88.59,13.04,0,57.702642,11.971327
2025-01-01 04:33:00,V002,50.08,74.3,13.29,1,57.696828,11.973394
2025-01-01 04:34:00,V002,58.77,96.87,14.26,0,57.70216,11.963009
2025-01-01 04:35:00,V002,77.77,111.47,14.37,0,57.709196,11.958705
2025-01-01 04:36:00,V002,56.36,102.4,13.06,0,57.69924,11.976621
2025-01-01 04:37:00,V002,57.32,84.04,14.01,0,57.691809,11.954177
2025-01-01 04:38:00,V002,75.21,100.4,13.57,0,57.708269,11.973787
2025-01-01 04:39:00,V002,83.88,84.71,12.83,0,57.711181,11.962008
2025-01-01 04:40:00,V002,79.22,93.8,14.29,1,57.700252,11.965027
2025-01-01 04:41:00,V002,71.87,72.14,14.28,0,57.695142,11.953499
2025-01-01 04:42:00,V002,66.7,80.85,13.54,0,57.695007,11.970644
2025-01-01 04:43:00,V002,76.59,84.93,13.64,0,57.703084,11.989395
2025-01-01 04:44:00,V002,71.24,103.71,13.55,0,57.718261,11.985004
2025-01-01 04:45:00,V002,65.56,96.0,12.53,0,57.732521,11.957621
2025-01-01 04:46:00,V002,55.87,89.71,14.0,0,57.692824,11.966723
2025-01-01 04:47:00,V002,86.02,79.97,13.28,0,57.699116,11.960747
2025-01-01 04:48:00,V002,67.16,101.93,13.7,0,57.711137,11.957025
2025-01-01 04:49:00,V002,70.14,97.61,13.94,0,57.697943,11.954982
2025-01-01 04:50:00,V002,70.17,85.06,13.91,0,57.710581,11.972786
2025-01-01 04:51:00,V002,72.3,78.54,14.62,0,57.704393,11.981009
2025-01-01 04:52:00,V002,78.48,77.92,14.52,0,57.698265,11.972391
2025-01-01 04:53:00,V002,74.16,80.18,14.99,0,57.705659,11.972597
2025-01-01 04:54:00,V002,55.41,80.49,13.81,0,57.691511,11.970884
2025-01-01 04:55:00,V002,70.24,79.6,13.15,0,57.706697,11.969632
2025-01-01 04:56:00,V002,71.58,89.25,13.83,0,57.6932,11.969685
2025-01-01 04:57:00,V002,96.87,106.2,13.7,0,57.699392,11.986652
2025-01-01 04:58:00,V002,81.71,94.46,13.67,0,57.701335,11.983813
2025-01-01 04:59:00,V002,87.6,89.46,14.46,0,57.702309,11.975351
2025-01-01 05:00:00,V002,78.98,86.82,13.76,0,57.688372,11.969015
2025-01-01 05:01:00,V002,80.44,78.44,14.18,0,57.697746,11.977037
2025-01-01 05:02:00,V002,62.44,84.22,14.21,0,57.67591,11.972223
2025-01-01 05:03:00,V002,69.19,88.4,14.3,0,57.698738,11.987437
2025-01-01 05:04:00,V002,80.76,84.76,13.62,0,57.700281,11.95523
2025-01-01 05:05:00,V002,84.05,85.7,14.36,0,57.717261,11.969336
2025-01-01 05:06:00,V002,64.18,81.41,14.22,0,57.702113,11.978333
2025-01-01 05:07:00,V002,57.28,85.13,14.24,0,57.688061,11.95814
2025-01-01 05:08:00,V002,79.43,88.48,13.36,0,57.697308,11.964332
2025-01-01 05:09:00,V002,83.97,81.18,13.82,0,57.706464,11.963384
2025-01-01 05:10:00,V002,71.28,93.96,14.41,0,57.711879,11.966458
2025-01-01 05:11:00,V002,77.94,98.34,13.75,0,57.686076,11.968381
2025-01-01 05:12:00,V002,64.22,84.57,14.24,0,57.705309,11.963777
2025-01-01 05:13:00,V002,60.05,88.57,13.95,0,57.692651,11.961015
2025-01-01 05:14:00,V002,75.62,95.05,13.57,0,57.718223,11.967123
2025-01-01 05:15:00,V002,86.34,92.75,15.0,0,57.692227,11.968312
2025-01-01 05:16:00,V002,74.72,78.29,13.52,0,57.67879,11.968629
2025-01-01 05:17:00,V002,52.25,88.43,14.17,0,57.707428,11.977979
2025-01-01 05:18:00,V002,95.32,75.03,13.77,0,57.713394,11.977748
2025-01-01 05:19:00,V002,75.78,84.37,13.42,0,57.699671,11.962211
2025-01-01 05:20:00,V002,78.53,78.16,14.67,0,57.711608,11.976331
2025-01-01 05:21:00,V002,67.79,71.76,13.75,0,57.693329,11.973686
2025-01-01 05:22:00,V002,83.11,96.34,12.87,0,57.710414,11.973195
2025-01-01 05:23:00,V002,59.82,94.54,12.83,0,57.700992,11.983751
2025-01-01 05:24:00,V002,67.89,95.03,13.37,0,57.683046,11.960855
2025-01-01 05:25:00,V002,86.17,106.57,14.36,0,57.692584,11.969323
2025-01-01 05:26:00,V002,53.6,106.3,13.42,0,57.699596,11.972284
2025-01-01 05:27:00,V002,57.35,96.84,13.65,0,57.715019,11.981814
2025-01-01 05:28:00,V002,79.05,74.12,13.6,0,57.699772,11.949986
2025-01-01 05:29:00,V002,47.99,92.77,13.87,0,57.689545,11.98104
2025-01-01 05:30:00,V002,25.87,105.02,14.07,0,57.700781,11.977742
2025-01-01 05:31:00,V002,78.96,75.37,13.66,0,57.710803,11.962722
2025-01-01 05:32:00,V002,75.81,90.57,14.25,0,57.710014,11.96872
2025-01-01 05:33:00,V002,78.97,99.94,13.64,0,57.71137,11.958857
2025-01-01 05:34:00,V002,80.09,88.97,12.87,0,57.71066,11.981128
2025-01-01 05:35:00,V002,54.73,86.35,14.17,0,57.709591,11.978319
2025-01-01 05:36:00,V002,67.06,90.5,14.03,0,57.718051,11.959431
2025-01-01 05:37:00,V002,74.06,83.65,13.83,0,57.72642,11.978951
2025-01-01 05:38:00,V002,81.24,96.77,13.69,0,57.691302,11.970964
2025-01-01 05:39:00,V002,79.33,92.45,13.68,0,57.699394,11.967336
2025-01-01 05:40:00,V002,54.08,90.58,12.55,0,57.713286,11.966014
2025-01-01 05:41:00,V002,98.26,96.73,13.95,0,57.706856,11.95845
2025-01-01 05:42:00,V002,91.97,79.98,14.09,0,57.694253,11.964158
2025-01-01 05:43:00,V002,75.41,84.88,14.53,0,57.699247,11.963019
2025-01-01 05:44:00,V002,44.15,82.59,13.54,0,57.734438,11.959064
2025-01-01 05:45:00,V002,80.23,86.1,14.7,0,57.695645,11.977143
2025-01-01 05:46:00,V002,51.21,88.17,13.25,0,57.703031,11.974333
2025-01-01 05:47:00,V002,57.34,100.88,13.55,0,57.685346,11.976128
2025-01-01 05:48:00,V002,61.32,87.5,13.83,0,57.708124,11.964579
2025-01-01 05:49:00,V002,91.0,85.08,13.9,0,57.709525,11.970156
2025-01-01 05:50:00,V002,92.16,88.0,13.42,0,57.705015,11.962456
2025-01-01 05:51:00,V002,62.55,102.43,14.26,0,57.703081,11.983729
2025-01-01 05:52:00,V002,75.77,106.28,13.78,0,57.688427,11.985905
2025-01-01 05:53:00,V002,63.13,90.4,13.54,0,57.701809,11.971091
2025-01-01 05:54:00,V002,67.84,87.61,13.66,0,57.706644,11.965058
2025-01-01 05:55:00,V002,51.17,82.57,14.03,0,57.708935,11.986058
2025-01-01 05:56:00,V002,87.72,97.75,14.15,0,57.694149,11.970236
2025-01-01 05:57:00,V002,72.03,94.22,13.93,0,57.727196,11.971182
2025-01-01 05:58:00,V002,56.3,102.12,13.34,0,57.680405,11.975885
2025-01-01 05:59:00,V002,40.69,81.36,13.63,0,57.696801,11.968554
2025-01-01 06:00:00,V002,63.49,98.34,13.53,1,57.67114,11.96638
2025-01-01 06:01:00,V002,76.88,66.8,13.98,0,57.696819,11.9565
2025-01-01 06:02:00,V002,74.51,97.7,13.65,0,57.710937,11.97908
2025-01-01 06:03:00,V002,104.98,65.88,13.57,0,57.713386,11.966344
2025-01-01 06:04:00,V002,59.88,105.95,13.65,0,57.694968,11.966154
2025-01-01 06:05:00,V002,84.24,91.35,13.95,0,57.697455,11.993075
2025-01-01 06:06:00,V002,47.19,79.32,13.65,1,57.706023,11.962404
2025-01-01 06:07:00,V002,76.18,97.84,13.49,0,57.685049,11.960702
2025-01-01 06:08:00,V002,63.26,83.64,14.57,0,57.711269,11.96938
2025-01-01 06:09:00,V002,65.07,95.75,13.78,0,57.692553,11.980296
2025-01-01 06:10:00,V002,78.73,88.89,13.43,0,57.705458,11.955355
2025-01-01 06:11:00,V002,67.74,97.18,13.91,0,57.690503,11.971843
2025-01-01 06:12:00,V002,67.29,90.2,13.65,0,57.706398,11.967264
2025-01-01 06:13:00,V002,87.02,92.41,13.64,0,57.700957,11.977788
2025-01-01 06:14:00,V002,111.06,93.42,14.16,0,57.700742,11.973089
2025-01-01 06:15:00,V002,71.19,93.57,13.68,0,57.700211,11.983204
2025-01-01 06:16:00,V002,74.87,93.02,13.01,0,57.706296,11.969261
2025-01-01 06:17:00,V002,92.17,79.92,13.85,0,57.71652,11.976914
2025-01-01 06:18:00,V002,84.7,87.63,13.23,0,57.725995,11.972644
2025-01-01 06:19:00,V002,55.92,103.35,14.1,0,57.724393,11.973155
2025-01-01 06:20:00,V002,73.36,87.9,14.38,0,57.688138,11.951158
2025-01-01 06:21:00,V002,60.31,97.69,14.05,0,57.707007,11.963904
2025-01-01 06:22:00,V002,57.01,77.96,13.7,0,57.684012,11.965457
2025-01-01 06:23:00,V002,61.74,74.28,14.3,0,57.704006,11.970967
2025-01-01 06:24:00,V002,48.53,108.6,14.05,0,57.706475,11.978268
2025-01-01 06:25:00,V002,63.48,88.91,13.44,1,57.693507,11.961385
2025-01-01 06:26:00,V002,92.09,105.36,14.33,0,57.68432,11.969241
2025-01-01 06:27:00,V002,71.63,109.99,14.57,0,57.713318,11.96935
2025-01-01 06:28:00,V002,81.77,76.11,13.8,0,57.711987,11.962699
2025-01-01 06:29:00,V002,62.78,94.64,13.21,0,57.6936,11.967274
2025-01-01 06:30:00,V002,92.08,75.31,14.56,1,57.699845,11.966479
2025-01-01 06:31:00,V002,68.66,96.36,13.67,0,57.685733,11.957456
2025-01-01 06:32:00,V002,51.71,98.26,13.99,0,57.678749,11.946023
2025-01-01 06:33:00,V002,77.13,110.05,14.11,0,57.707073,11.977839
2025-01-01 06:34:00,V002,108.89,91.24,13.69,0,57.699789,11.970222
2025-01-01 06:35:00,V002,65.6,67.97,14.16,0,57.708162,11.971291
2025-01-01 06:36:00,V002,76.93,90.02,13.91,0,57.717235,11.978962
2025-01-01 06:37:00,V002,73.52,102.46,13.74,2,57.695157,11.968943
2025-01-01 06:38:00,V002,88.65,93.16,13.91,0,57.688264,11.98239
2025-01-01 06:39:00,V002,74.69,99.95,13.94,0,57.689316,11.98001
2025-01-01 06:40:00,V002,39.04,74.72,14.23,0,57.706708,11.975393
2025-01-01 06:41:00,V002,87.72,78.68,14.1,0,57.69307,11.973893
2025-01-01 06:42:00,V002,60.98,95.68,14.06,0,57.716323,11.953646
2025-01-01 06:43:00,V002,90.27,95.21,14.11,0,57.69627,11.967646
2025-01-01 06:44:00,V002,55.83,93.32,13.56,0,57.704939,11.965956
2025-01-01 06:45:00,V002,54.62,73.14,14.06,0,57.712983,11.963078
2025-01-01 06:46:00,V002,86.62,99.79,12.83,0,57.703073,11.986625
2025-01-01 06:47:00,V002,53.69,82.91,13.77,0,57.698225,11.978268
2025-01-01 06:48:00,V002,58.0,76.98,13.68,0,57.69641,11.967016
2025-01-01 06:49:00,V002,75.78,73.33,14.26,0,57.691018,11.953995
2025-01-01 06:50:00,V002,70.21,81.54,14.44,0,57.694783,11.969821
2025-01-01 06:51:00,V002,61.64,90.2,13.8,0,57.695885,11.986569
2025-01-01 06:52:00,V002,88.46,89.54,14.21,0,57.677584,11.972917
2025-01-01 06:53:00,V002,73.04,89.78,14.3,0,57.69424,11.966672
2025-01-01 06:54:00,V002,89.61,97.52,14.07,0,57.698627,11.955683
2025-01-01 06:55:00,V002,84.28,110.0,13.11,0,57.705903,11.980719
2025-01-01 06:56:00,V002,64.32,105.21,13.37,0,57.692943,11.965705
2025-01-01 06:57:00,V002,64.41,85.92,14.79,0,57.722478,11.9773
2025-01-01 06:58:00,V002,94.58,94.64,14.47,0,57.685312,11.979564
2025-01-01 06:59:00,V002,78.4,90.06,14.06,0,57.710753,11.977278
2025-01-01 07:00:00,V002,35.82,99.91,13.54,0,57.700867,11.974921
2025-01-01 07:01:00,V002,84.41,74.4,13.51,0,57.690052,11.976012
2025-01-01 07:02:00,V002,76.6,79.7,14.53,0,57.702366,11.962835
2025-01-01 07:03:00,V002,76.07,98.67,14.14,1,57.694772,11.964821
2025-01-01 07:04:00,V002,78.97,81.4,13.89,0,57.698424,11.965234
2025-01-01 07:05:00,V002,60.07,102.96,13.94,2,57.683967,11.979597
2025-01-01 07:06:00,V002,60.08,88.83,13.17,0,57.702629,11.976036
2025-01-01 07:07:00,V002,51.83,91.6,13.82,0,57.694102,11.973511
2025-01-01 07:08:00,V002,42.74,94.56,13.65,0,57.708437,11.971348
2025-01-01 07:09:00,V002,84.31,77.77,12.97,0,57.681521,11.949944
2025-01-01 07:10:00,V002,85.46,89.85,13.28,0,57.697218,11.976511
2025-01-01 07:11:00,V002,53.46,81.31,13.19,0,57.717786,11.98536
2025-01-01 07:12:00,V002,61.21,79.95,14.6,0,57.702736,11.980189
2025-01-01 07:13:00,V002,75.64,86.33,13.31,1,57.687025,11.982236
2025-01-01 07:14:00,V002,98.18,103.62,13.5,0,57.682377,11.978684
2025-01-01 07:15:00,V002,78.31,101.38,14.58,0,57.695718,11.978705
2025-01-01 07:16:00,V002,72.76,81.4,13.89,0,57.696012,11.977324
2025-01-01 07:17:00,V002,85.2,85.08,13.59,0,57.695834,11.949883
2025-01-01 07:18:00,V002,95.06,78.83,13.62,0,57.706555,11.959463
2025-01-01 07:19:00,V002,60.83,80.21,13.31,0,57.692876,11.98586
2025-01-01 07:20:00,V002,39.07,90.57,13.52,0,57.692733,11.960624
2025-01-01 07:21:00,V002,91.17,81.1,14.16,0,57.698706,11.967577
2025-01-01 07:22:00,V002,70.17,100.59,13.28,0,57.695649,11.974671
2025-01-01 07:23:00,V002,55.97,101.33,14.12,0,57.718806,11.965804
2025-01-01 07:24:00,V002,68.89,89.96,13.83,2,57.697883,11.975061
2025-01-01 07:25:00,V002,63.48,70.95,13.17,0,57.708227,11.963323
2025-01-01 07:26:00,V002,68.87,111.56,13.38,0,57.714715,11.95137
2025-01-01 07:27:00,V002,50.17,84.65,14.24,0,57.69108,11.965458
2025-01-01 07:28:00,V002,53.15,84.64,13.58,0,57.68957,11.982114
2025-01-01 07:29:00,V002,73.56,76.87,14.03,2,57.685678,11.978733
2025-01-01 07:30:00,V002,37.22,87.99,13.01,0,57.693621,11.959466
2025-01-01 07:31:00,V002,72.65,84.91,13.54,0,57.718659,11.991011
2025-01-01 07:32:00,V002,62.47,92.76,14.53,0,57.710943,11.954064
2025-01-01 07:33:00,V002,56.28,79.12,14.51,0,57.710296,11.985544
2025-01-01 07:34:00,V002,59.25,93.99,13.42,0,57.693379,11.982227
2025-01-01 07:35:00,V002,96.1,88.19,13.52,0,57.701272,11.982457
2025-01-01 07:36:00,V002,92.43,89.45,13.96,0,57.698548,11.970052
2025-01-01 07:37:00,V002,58.39,90.12,13.62,0,57.68573,11.979514
2025-01-01 07:38:00,V002,59.54,81.49,14.25,0,57.690222,11.984383
2025-01-01 07:39:00,V002,44.91,99.83,14.49,1,57.697876,11.966613
2025-01-01 07:40:00,V002,78.43,79.3,13.55,0,57.708181,11.976095
2025-01-01 07:41:00,V002,49.75,84.35,13.14,0,57.704257,11.968634
2025-01-01 07:42:00,V002,67.19,107.0,13.74,0,57.704366,11.98914
2025-01-01 07:43:00,V002,57.29,94.81,13.83,0,57.702971,11.967505
2025-01-01 07:44:00,V002,71.52,94.88,12.87,0,57.70705,11.975587
2025-01-01 07:45:00,V002,80.32,98.6,14.33,0,57.684611,11.958768
2025-01-01 07:46:00,V002,78.7,85.82,14.21,0,57.690111,11.99114
2025-01-01 07:47:00,V002,57.44,88.34,14.56,0,57.692191,11.966774
2025-01-01 07:48:00,V002,83.36,93.79,12.77,0,57.701518,11.965518
2025-01-01 07:49:00,V002,57.43,77.21,13.21,0,57.708469,11.95861
2025-01-01 07:50:00,V002,73.64,86.91,13.59,0,57.70517,11.973287
2025-01-01 07:51:00,V002,76.57,70.63,12.86,0,57.675866,11.96084
2025-01-01 07:52:00,V002,81.21,116.23,13.01,0,57.710272,11.981643
2025-01-01 07:53:00,V002,59.74,100.03,14.01,0,57.699172,11.959309
2025-01-01 07:54:00,V002,81.03,99.59,13.72,0,57.693436,11.96329
2025-01-01 07:55:00,V002,93.06,88.25,13.18,2,57.7166,11.96757
2025-01-01 07:56:00,V002,99.37,109.97,13.2,0,57.696898,11.980008
2025-01-01 07:57:00,V002,68.14,93.66,13.55,0,57.71825,11.963844
2025-01-01 07:58:00,V002,91.14,93.39,14.05,0,57.699126,11.976867
2025-01-01 07:59:00,V002,79.75,100.52,13.98,0,57.698642,11.986549
2025-01-01 08:00:00,V002,96.38,84.13,13.97,1,57.704458,11.984962
2025-01-01 08:01:00,V002,85.11,85.72,13.87,2,57.699158,11.991366
2025-01-01 08:02:00,V002,69.06,72.56,13.18,0,57.685747,11.9678
2025-01-01 08:03:00,V002,51.93,86.13,14.11,0,57.690032,11.974409
2025-01-01 08:04:00,V002,95.35,99.71,14.39,0,57.704594,11.966714
2025-01-01 08:05:00,V002,77.85,93.82,14.44,0,57.697641,11.982548
2025-01-01 08:06:00,V002,62.98,80.78,14.07,0,57.70121,11.982064
2025-01-01 08:07:00,V002,59.45,98.54,13.36,0,57.694277,11.959896
2025-01-01 08:08:00,V002,90.09,82.16,14.13,0,57.696276,11.963286
2025-01-01 08:09:00,V002,67.93,95.35,13.34,0,57.702078,11.970941
2025-01-01 08:10:00,V002,76.25,102.03,13.5,0,57.703462,11.978257
2025-01-01 08:11:00,V002,80.11,102.36,13.87,0,57.696595,11.973872
2025-01-01 08:12:00,V002,52.98,104.18,13.67,0,57.70017,11.986532
2025-01-01 08:13:00,V002,84.2,95.59,14.32,0,57.700059,11.977061
2025-01-01 08:14:00,V002,86.56,93.74,13.71,0,57.703548,11.97267
2025-01-01 08:15:00,V002,95.03,80.98,13.71,0,57.708954,11.963221
2025-01-01 08:16:00,V002,63.1,84.04,13.74,0,57.699397,11.984952
2025-01-01 08:17:00,V002,44.62,92.88,14.02,0,57.69947,11.963692
2025-01-01 08:18:00,V002,78.52,91.05,15.0,2,57.700805,11.97291
2025-01-01 08:19:00,V002,102.63,95.12,13.73,0,57.693057,11.970942
2025-01-01 08:20:00,V002,40.0,84.59,13.6,0,57.725867,11.995357
2025-01-01 08:21:00,V002,69.13,96.51,12.88,0,57.69995,11.969234
2025-01-01 08:22:00,V002,70.22,86.47,13.88,1,57.695495,11.969269
2025-01-01 08:23:00,V002,73.19,96.69,13.44,0,57.70977,11.975547
2025-01-01 08:24:00,V002,73.66,100.66,14.15,0,57.693952,11.98841
2025-01-01 08:25:00,V002,92.81,82.81,13.51,0,57.700596,11.966907
2025-01-01 08:26:00,V002,76.4,86.53,14.01,0,57.704613,11.970079
2025-01-01 08:27:00,V002,95.8,83.41,13.86,0,57.700051,11.957422
2025-01-01 08:28:00,V002,59.3,89.18,13.86,0,57.70387,11.967249
2025-01-01 08:29:00,V002,57.79,88.46,13.42,0,57.716753,11.966586
2025-01-01 08:30:00,V002,75.62,94.3,13.38,0,57.706357,11.949009
2025-01-01 08:31:00,V002,101.74,83.34,13.83,0,57.705261,11.960692
2025-01-01 08:32:00,V002,80.47,87.44,14.32,0,57.692735,11.977678
2025-01-01 08:33:00,V002,80.31,95.78,13.68,1,57.696288,11.973027
2025-01-01 08:34:00,V002,83.52,93.82,13.78,0,57.707606,11.948073
2025-01-01 08:35:00,V002,63.11,105.97,14.17,0,57.693858,11.985852
2025-01-01 08:36:00,V002,56.78,89.15,13.94,0,57.692541,11.958967
2025-01-01 08:37:00,V002,75.53,90.77,14.14,0,57.708695,11.969784
2025-01-01 08:38:00,V002,93.94,91.71,13.98,0,57.694148,11.967565
2025-01-01 08:39:00,V002,83.56,73.95,14.08,0,57.693029,11.981292
2025-01-01 08:40:00,V002,84.8,79.12,13.2,0,57.697238,11.962087
2025-01-01 08:41:00,V002,55.55,94.11,13.9,0,57.691065,11.957407
2025-01-01 08:42:00,V002,62.34,90.23,13.99,0,57.708828,11.973766
2025-01-01 08:43:00,V002,60.23,107.87,14.23,1,57.713621,11.98085
2025-01-01 08:44:00,V002,66.0,99.38,14.44,0,57.707987,11.967444
2025-01-01 08:45:00,V002,57.26,96.14,13.28,0,57.693911,11.970224
2025-01-01 08:46:00,V002,76.53,95.25,13.13,2,57.718315,11.982767
2025-01-01 08:47:00,V002,58.51,105.17,14.3,0,57.685581,11.967055
2025-01-01 08:48:00,V002,64.85,89.8,13.91,0,57.696616,11.977996
2025-01-01 08:49:00,V002,72.52,89.04,14.47,0,57.697794,11.980351
2025-01-01 08:50:00,V002,67.87,84.6,13.87,0,57.702113,11.982676
2025-01-01 08:51:00,V002,53.59,97.59,13.99,0,57.702152,11.98144
2025-01-01 08:52:00,V002,76.05,101.2,13.67,0,57.6958,11.972145
2025-01-01 08:53:00,V002,89.45,87.6,13.57,0,57.697521,11.980034
2025-01-01 08:54:00,V002,73.25,76.49,12.88,0,57.694181,11.972989
2025-01-01 08:55:00,V002,70.61,97.49,13.05,2,57.707408,11.969458
2025-01-01 08:56:00,V002,71.76,82.94,14.25,0,57.708359,11.99326
2025-01-01 08:57:00,V002,90.39,99.33,13.48,0,57.690569,11.956812
2025-01-01 08:58:00,V002,84.62,102.33,14.04,0,57.693806,11.972774
2025-01-01 08:59:00,V002,59.92,89.06,13.76,0,57.697192,11.971756
2025-01-01 09:00:00,V002,81.51,96.71,12.87,0,57.712448,11.967412
2025-01-01 09:01:00,V002,70.63,77.81,14.82,0,57.701354,11.973213
2025-01-01 09:02:00,V002,66.04,99.11,13.08,0,57.69312,11.969564
2025-01-01 09:03:00,V002,52.94,78.95,14.32,2,57.714695,11.954424
2025-01-01 09:04:00,V002,79.28,84.93,13.89,0,57.695625,11.964917
2025-01-01 09:05:00,V002,53.05,96.16,14.17,0,57.696947,11.973631
2025-01-01 09:06:00,V002,72.11,90.16,13.54,0,57.70645,11.968123
2025-01-01 09:07:00,V002,68.63,92.16,12.97,0,57.702918,11.968833
2025-01-01 09:08:00,V002,47.33,87.5,13.01,0,57.707594,11.984375
2025-01-01 09:09:00,V002,67.78,76.36,14.39,0,57.702076,11.992375
2025-01-01 09:10:00,V002,58.78,93.66,13.24,0,57.716833,11.964284
2025-01-01 09:11:00,V002,74.23,75.69,12.42,0,57.669147,11.959252
2025-01-01 09:12:00,V002,42.68,100.0,13.72,0,57.697516,11.955598
2025-01-01 09:13:00,V002,82.16,82.12,14.22,0,57.706846,11.971146
2025-01-01 09:14:00,V002,66.37,87.37,14.64,0,57.697684,11.965732
2025-01-01 09:15:00,V002,80.18,100.56,12.91,0,57.702254,11.974365
2025-01-01 09:16:00,V002,83.92,77.25,13.2,0,57.682751,11.958348
2025-01-01 09:17:00,V002,35.9,84.28,13.98,0,57.694331,11.97676
2025-01-01 09:18:00,V002,99.38,93.55,14.11,0,57.704742,11.964204
2025-01-01 09:19:00,V002,27.88,102.42,14.63,0,57.689922,11.95713
2025-01-01 09:20:00,V002,66.69,66.97,14.13,0,57.691704,11.971917
2025-01-01 09:21:00,V002,46.13,88.94,13.63,0,57.695891,11.968274
2025-01-01 09:22:00,V002,91.27,92.0,14.66,0,57.711069,11.958679
2025-01-01 09:23:00,V002,65.24,103.4,14.0,0,57.707861,11.968515
2025-01-01 09:24:00,V002,83.0,95.43,14.31,0,57.698586,11.965371
2025-01-01 09:25:00,V002,68.28,82.65,14.02,0,57.708576,11.968303
2025-01-01 09:26:00,V002,55.07,76.92,14.44,0,57.693331,11.977274
2025-01-01 09:27:00,V002,65.0,88.5,14.16,0,57.696115,11.97724
2025-01-01 09:28:00,V002,80.88,88.85,15.0,0,57.703453,11.950776
2025-01-01 09:29:00,V002,92.92,86.31,13.77,0,57.704344,11.970038
2025-01-01 09:30:00,V002,107.68,99.48,13.88,0,57.694404,11.973212
2025-01-01 09:31:00,V002,87.95,101.26,14.14,1,57.707192,11.960294
2025-01-01 09:32:00,V002,77.76,88.49,13.44,1,57.703035,11.978667
2025-01-01 09:33:00,V002,71.02,85.61,13.31,1,57.701875,11.984411
2025-01-01 09:34:00,V002,67.23,88.83,12.57,0,57.693749,11.963698
2025-01-01 09:35:00,V002,63.88,90.05,14.42,0,57.705015,11.949237
2025-01-01 09:36:00,V002,64.76,95.56,13.31,0,57.695052,11.959403
2025-01-01 09:37:00,V002,52.15,90.34,13.41,0,57.697048,11.977042
2025-01-01 09:38:00,V002,49.25,92.19,13.69,0,57.709483,11.991858
2025-01-01 09:39:00,V002,66.13,79.62,13.92,0,57.692304,11.971922
2025-01-01 09:40:00,V002,71.61,89.89,14.28,0,57.705464,11.972796
2025-01-01 09:41:00,V002,92.85,106.64,14.52,0,57.698697,11.963593
2025-01-01 09:42:00,V002,58.67,82.69,13.29,0,57.699164,11.95995
2025-01-01 09:43:00,V002,53.43,87.51,13.82,0,57.693013,11.980809
2025-01-01 09:44:00,V002,94.11,97.41,13.87,0,57.722631,11.943034
2025-01-01 09:45:00,V002,80.05,85.6,13.86,0,57.696539,11.970505
2025-01-01 09:46:00,V002,54.81,96.82,14.52,1,57.693186,11.970822
2025-01-01 09:47:00,V002,56.37,97.46,13.95,0,57.703118,11.98839
2025-01-01 09:48:00,V002,83.59,93.83,13.36,0,57.709289,11.975478
